L1_Code,L1_Name,L2_Code,L2_Name,L3_Code,L3_Name,ATC_Code,Name,DDD,U,Adm.R,Note
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01C,BETA-LACTAM ANTIBACTERIALS & PENICILLINS,J01CF,Beta-lactamase resistant penicillins,J01CF01,dicloxacillin,2,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01C,BETA-LACTAM ANTIBACTERIALS & PENICILLINS,J01CF,Beta-lactamase resistant penicillins,J01CF01,dicloxacillin,2,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01C,BETA-LACTAM ANTIBACTERIALS & PENICILLINS,J01CF,Beta-lactamase resistant penicillins,J01CF02,cloxacillin,2,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01C,BETA-LACTAM ANTIBACTERIALS & PENICILLINS,J01CF,Beta-lactamase resistant penicillins,J01CF02,cloxacillin,2,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01C,BETA-LACTAM ANTIBACTERIALS & PENICILLINS,J01CF,Beta-lactamase resistant penicillins,J01CF03,meticillin,4,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01C,BETA-LACTAM ANTIBACTERIALS & PENICILLINS,J01CF,Beta-lactamase resistant penicillins,J01CF04,oxacillin,2,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01C,BETA-LACTAM ANTIBACTERIALS & PENICILLINS,J01CF,Beta-lactamase resistant penicillins,J01CF04,oxacillin,2,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01C,BETA-LACTAM ANTIBACTERIALS & PENICILLINS,J01CF,Beta-lactamase resistant penicillins,J01CF05,flucloxacillin,2,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01C,BETA-LACTAM ANTIBACTERIALS & PENICILLINS,J01CF,Beta-lactamase resistant penicillins,J01CF05,flucloxacillin,2,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01C,BETA-LACTAM ANTIBACTERIALS & PENICILLINS,J01CF,Beta-lactamase resistant penicillins,J01CF06,nafcillin,3,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01C,BETA-LACTAM ANTIBACTERIALS & PENICILLINS,J01CG,Beta-lactamase inhibitors,J01CG01,sulbactam,1,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01C,BETA-LACTAM ANTIBACTERIALS & PENICILLINS,J01CG,Beta-lactamase inhibitors,J01CG02,tazobactam,,,,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01C,BETA-LACTAM ANTIBACTERIALS & PENICILLINS,J01CR,Combinations of penicillins & incl. beta-lactamase inhibitors,J01CR01,ampicillin and beta-lactamase inhibitor,6,g,P,Refers to ampicillin
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01C,BETA-LACTAM ANTIBACTERIALS & PENICILLINS,J01CR,Combinations of penicillins & incl. beta-lactamase inhibitors,J01CR02,amoxicillin and beta-lactamase inhibitor,1.5,g,O,Refers to amoxicillin
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01C,BETA-LACTAM ANTIBACTERIALS & PENICILLINS,J01CR,Combinations of penicillins & incl. beta-lactamase inhibitors,J01CR02,amoxicillin and beta-lactamase inhibitor,3,g,P,Refers to amoxicillin
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01C,BETA-LACTAM ANTIBACTERIALS & PENICILLINS,J01CR,Combinations of penicillins & incl. beta-lactamase inhibitors,J01CR03,ticarcillin and beta-lactamase inhibitor,15,g,P,Refers to ticarcillin
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01C,BETA-LACTAM ANTIBACTERIALS & PENICILLINS,J01CR,Combinations of penicillins & incl. beta-lactamase inhibitors,J01CR04,sultamicillin,1.5,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01C,BETA-LACTAM ANTIBACTERIALS & PENICILLINS,J01CR,Combinations of penicillins & incl. beta-lactamase inhibitors,J01CR05,piperacillin and beta-lactamase inhibitor,14,g,P,Refers to piperacillin
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01C,BETA-LACTAM ANTIBACTERIALS & PENICILLINS,J01CR,Combinations of penicillins & incl. beta-lactamase inhibitors,J01CR50,combinations of penicillins,,,,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DB,First-generation cephalosporins,J01DB01,cefalexin,2,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DB,First-generation cephalosporins,J01DB02,cefaloridine,3,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DB,First-generation cephalosporins,J01DB03,cefalotin,4,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DB,First-generation cephalosporins,J01DB04,cefazolin,3,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DB,First-generation cephalosporins,J01DB05,cefadroxil,2,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DB,First-generation cephalosporins,J01DB06,cefazedone,3,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DB,First-generation cephalosporins,J01DB07,cefatrizine,1,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DB,First-generation cephalosporins,J01DB08,cefapirin,4,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DB,First-generation cephalosporins,J01DB09,cefradine,2,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DB,First-generation cephalosporins,J01DB09,cefradine,2,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DB,First-generation cephalosporins,J01DB10,cefacetrile,,,,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DB,First-generation cephalosporins,J01DB11,cefroxadine,2.1,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DB,First-generation cephalosporins,J01DB12,ceftezole,3,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DC,Second-generation cephalosporins,J01DC01,cefoxitin,6,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DC,Second-generation cephalosporins,J01DC02,cefuroxime,0.5,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DC,Second-generation cephalosporins,J01DC02,cefuroxime,3,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DC,Second-generation cephalosporins,J01DC03,cefamandole,6,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DC,Second-generation cephalosporins,J01DC04,cefaclor,1,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DC,Second-generation cephalosporins,J01DC05,cefotetan,4,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DC,Second-generation cephalosporins,J01DC06,cefonicid,1,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DC,Second-generation cephalosporins,J01DC07,cefotiam,4,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DC,Second-generation cephalosporins,J01DC07,cefotiam,1.2,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DC,Second-generation cephalosporins,J01DC08,loracarbef,0.6,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DC,Second-generation cephalosporins,J01DC09,cefmetazole,4,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DC,Second-generation cephalosporins,J01DC10,cefprozil,1,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DC,Second-generation cephalosporins,J01DC11,ceforanide,4,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DC,Second-generation cephalosporins,J01DC12,cefminox,4,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DC,Second-generation cephalosporins,J01DC13,cefbuperazone,2,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DC,Second-generation cephalosporins,J01DC14,flomoxef,2,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,Third-generation cephalosporins,J01DD01,cefotaxime,4,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,Third-generation cephalosporins,J01DD02,ceftazidime,4,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,Third-generation cephalosporins,J01DD03,cefsulodin,4,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,Third-generation cephalosporins,J01DD04,ceftriaxone,2,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,Third-generation cephalosporins,J01DD05,cefmenoxime,2,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,Third-generation cephalosporins,J01DD06,latamoxef,4,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,Third-generation cephalosporins,J01DD07,ceftizoxime,4,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,Third-generation cephalosporins,J01DD08,cefixime,0.4,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,Third-generation cephalosporins,J01DD09,cefodizime,2,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,Third-generation cephalosporins,J01DD10,cefetamet,1,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,Third-generation cephalosporins,J01DD11,cefpiramide,2,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,Third-generation cephalosporins,J01DD12,cefoperazone,4,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,Third-generation cephalosporins,J01DD13,cefpodoxime,0.4,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,Third-generation cephalosporins,J01DD14,ceftibuten,0.4,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,Third-generation cephalosporins,J01DD15,cefdinir,0.6,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,Third-generation cephalosporins,J01DD16,cefditoren,0.4,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,Third-generation cephalosporins,J01DD17,cefcapene,0.45,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,Third-generation cephalosporins,J01DD18,cefteram,0.4,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,Third-generation cephalosporins,J01DD51,cefotaxime and beta-lactamase inhibitor,,,,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,Third-generation cephalosporins,J01DD52,ceftazidime and beta-lactamase inhibitor,6,g,P,Refers to ceftazidime
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,Third-generation cephalosporins,J01DD54,"ceftriaxone, combinations",,,,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,Third-generation cephalosporins,J01DD62,cefoperazone and beta-lactamase inhibitor,4,g,P,Refers to cefoperazone
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,Third-generation cephalosporins,J01DD63,ceftriaxone and beta-lactamase inhibitor,2,g,P,Refers to ceftriaxone
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DD,Third-generation cephalosporins,J01DD64,cefpodoxime and beta-lactamase inhibitor,,,,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DE,Fourth-generation cephalosporins,J01DE01,cefepime,4,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DE,Fourth-generation cephalosporins,J01DE02,cefpirome,4,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DE,Fourth-generation cephalosporins,J01DE03,cefozopran,4,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DF,Monobactams,J01DF01,aztreonam,0.225,g,Inhal.solution,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DF,Monobactams,J01DF01,aztreonam,4,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DF,Monobactams,J01DF02,carumonam,2,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DH,Carbapenems,J01DH02,meropenem,3,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DH,Carbapenems,J01DH03,ertapenem,1,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DH,Carbapenems,J01DH04,doripenem,1.5,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DH,Carbapenems,J01DH05,biapenem,1.2,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DH,Carbapenems,J01DH06,tebipenem pivoxil,0.56,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DH,Carbapenems,J01DH51,imipenem and cilastatin,2,g,P,Refers to imipenem
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DH,Carbapenems,J01DH52,meropenem and vaborbactam,,,,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DH,Carbapenems,J01DH55,panipenem and betamipron,2,g,P,Refers to panipenem
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DI,Other cephalosporins and penems,J01DI01,ceftobiprole medocaril,1.5,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DI,Other cephalosporins and penems,J01DI02,ceftaroline fosamil,1.2,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DI,Other cephalosporins and penems,J01DI03,faropenem,0.75,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01D,OTHER BETA-LACTAM ANTIBACTERIALS,J01DI,Other cephalosporins and penems,J01DI54,ceftolozane and beta-lactamase inhibitor,3,g,P,Refers to ceftolozane
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01EA,Trimethoprim and derivatives,J01EA01,trimethoprim,0.4,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01EA,Trimethoprim and derivatives,J01EA01,trimethoprim,0.4,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01EA,Trimethoprim and derivatives,J01EA02,brodimoprim,0.2,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01EA,Trimethoprim and derivatives,J01EA03,iclaprim,,,,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01EB,Short-acting sulfonamides,J01EB01,sulfaisodimidine,4,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01EB,Short-acting sulfonamides,J01EB01,sulfaisodimidine,4,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01EB,Short-acting sulfonamides,J01EB02,sulfamethizole,4,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01EB,Short-acting sulfonamides,J01EB03,sulfadimidine,4,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01EB,Short-acting sulfonamides,J01EB04,sulfapyridine,1,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01EB,Short-acting sulfonamides,J01EB05,sulfafurazole,4,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01EB,Short-acting sulfonamides,J01EB05,sulfafurazole,4,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01EB,Short-acting sulfonamides,J01EB06,sulfanilamide,,,,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01EB,Short-acting sulfonamides,J01EB07,sulfathiazole,,,,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01EB,Short-acting sulfonamides,J01EB08,sulfathiourea,6,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01EB,Short-acting sulfonamides,J01EB20,combinations,,,,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01EC,Intermediate-acting sulfonamides,J01EC01,sulfamethoxazole,2,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01EC,Intermediate-acting sulfonamides,J01EC02,sulfadiazine,0.6,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01EC,Intermediate-acting sulfonamides,J01EC03,sulfamoxole,1,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01EC,Intermediate-acting sulfonamides,J01EC03,sulfamoxole,1,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01EC,Intermediate-acting sulfonamides,J01EC20,combinations,,,,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01ED,Long-acting sulfonamides,J01ED01,sulfadimethoxine,0.5,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01ED,Long-acting sulfonamides,J01ED02,sulfalene,0.1,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01ED,Long-acting sulfonamides,J01ED03,sulfametomidine,,,,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01ED,Long-acting sulfonamides,J01ED04,sulfametoxydiazine,0.5,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01ED,Long-acting sulfonamides,J01ED05,sulfamethoxypyridazine,0.5,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01ED,Long-acting sulfonamides,J01ED06,sulfaperin,0.5,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01ED,Long-acting sulfonamides,J01ED07,sulfamerazine,3,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01ED,Long-acting sulfonamides,J01ED08,sulfaphenazole,1,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01ED,Long-acting sulfonamides,J01ED09,sulfamazone,1.5,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01ED,Long-acting sulfonamides,J01ED09,sulfamazone,1.5,g,R,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01ED,Long-acting sulfonamides,J01ED20,combinations,,,,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01EE,Combinations of sulfonamides and trimethoprim & incl. derivatives,J01EE01,sulfamethoxazole and trimethoprim,,,,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01EE,Combinations of sulfonamides and trimethoprim & incl. derivatives,J01EE02,sulfadiazine and trimethoprim,,,,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01EE,Combinations of sulfonamides and trimethoprim & incl. derivatives,J01EE03,sulfametrole and trimethoprim,,,,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01EE,Combinations of sulfonamides and trimethoprim & incl. derivatives,J01EE04,sulfamoxole and trimethoprim,,,,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01EE,Combinations of sulfonamides and trimethoprim & incl. derivatives,J01EE05,sulfadimidine and trimethoprim,,,,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01EE,Combinations of sulfonamides and trimethoprim & incl. derivatives,J01EE06,sulfadiazine and tetroxoprim,,,,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01E,SULFONAMIDES AND TRIMETHOPRIM,J01EE,Combinations of sulfonamides and trimethoprim & incl. derivatives,J01EE07,sulfamerazine and trimethoprim,,,,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01F,MACROLIDES & LINCOSAMIDES AND STREPTOGRAMINS,J01FA,Macrolides,J01FA01,erythromycin,1,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01F,MACROLIDES & LINCOSAMIDES AND STREPTOGRAMINS,J01FA,Macrolides,J01FA01,erythromycin,2,g,O,erythromycin ethylsuccinate tablets
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01F,MACROLIDES & LINCOSAMIDES AND STREPTOGRAMINS,J01FA,Macrolides,J01FA01,erythromycin,1,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01F,MACROLIDES & LINCOSAMIDES AND STREPTOGRAMINS,J01FA,Macrolides,J01FA02,spiramycin,3,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01F,MACROLIDES & LINCOSAMIDES AND STREPTOGRAMINS,J01FA,Macrolides,J01FA03,midecamycin,1,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01F,MACROLIDES & LINCOSAMIDES AND STREPTOGRAMINS,J01FA,Macrolides,J01FA03,midecamycin,1.2,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01F,MACROLIDES & LINCOSAMIDES AND STREPTOGRAMINS,J01FA,Macrolides,J01FA05,oleandomycin,1,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01F,MACROLIDES & LINCOSAMIDES AND STREPTOGRAMINS,J01FA,Macrolides,J01FA06,roxithromycin,0.3,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01F,MACROLIDES & LINCOSAMIDES AND STREPTOGRAMINS,J01FA,Macrolides,J01FA07,josamycin,2,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01F,MACROLIDES & LINCOSAMIDES AND STREPTOGRAMINS,J01FA,Macrolides,J01FA08,troleandomycin,1,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01F,MACROLIDES & LINCOSAMIDES AND STREPTOGRAMINS,J01FA,Macrolides,J01FA09,clarithromycin,1,g,P,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01F,MACROLIDES & LINCOSAMIDES AND STREPTOGRAMINS,J01FA,Macrolides,J01FA09,clarithromycin,0.5,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01F,MACROLIDES & LINCOSAMIDES AND STREPTOGRAMINS,J01FA,Macrolides,J01FA10,azithromycin,0.3,g,O,
J01,ANTIBACTERIALS FOR SYSTEMIC USE,J01F,MACROLIDES & LINCOSAMIDES AND STREPTOGRAMINS,J01FA,Macrolides,J01FA10,azithromycin,0.5,g,P,
